Date,Hour,Day,Load_kW,BattSoC_Wh,PV_to_Batt_kWh,PV_to_Load_kWh,PV_total_kWh,Grid_kWh,Batt_to_Load_kWh,eta_inv_vec
2025-01-01,0,Wednesday,7.00747450509898,69681.16545265348,0.0,0.0,0.0,7.00747450509898,0.0,0.0
2025-01-01,1,Wednesday,7.00747450509898,69681.16545265348,0.0,0.0,0.0,7.00747450509898,0.0,0.0
2025-01-01,2,Wednesday,7.1362207558488295,69681.16545265348,0.0,0.0,0.0,7.1362207558488295,0.0,0.0
2025-01-01,3,Wednesday,7.283359328134372,69681.16545265348,0.0,0.0,0.0,7.283359328134372,0.0,0.0
2025-01-01,4,Wednesday,7.283359328134372,69681.16545265348,0.0,0.0,0.0,7.283359328134372,0.0,0.0
2025-01-01,5,Wednesday,7.412105578884224,69681.16545265348,0.0,0.0,0.0,7.412105578884224,0.0,0.0
2025-01-01,6,Wednesday,7.7063827234553095,69681.16545265348,0.0,0.0,0.0,7.7063827234553095,0.0,0.0
2025-01-01,7,Wednesday,7.7063827234553095,69681.16545265348,0.0,0.022342735154653282,0.022342735154653282,7.686855172930143,0.0,0.0
2025-01-01,8,Wednesday,7.982267546490701,69681.16545265348,0.0,0.9820418103276652,0.9820418103276652,7.123963004264321,0.0,0.937015060670328
2025-01-01,9,Wednesday,7.982267546490701,69681.16545265348,0.0,2.1698001156516695,2.1698001156516695,6.050788928831359,0.0,0.9479304851351759
2025-01-01,10,Wednesday,8.111013797240552,69681.16545265348,0.0,3.072559515803624,3.072559515803624,5.344069606439244,0.0,0.9435799892227318
2025-01-01,11,Wednesday,8.111013797240552,69681.16545265348,0.0,2.71712706034187,2.71712706034187,5.675378411042087,0.0,0.9457640280733319
